report_status,id,name,latitude,longitude,routing_lat,routing_lon,category,operating_hours,phone,mobile,house_number,street_name,postal_code,admin2,admin3,admin4,admin5,closed_from
delete,360qqgvj-bb891e2c92bec2de56443bc5f8c1e12a,Oskincare Pik,-6.09312,106.74754,-6.09286,106.74762,Medical Services-Clinics,"Monday-Sunday, 08:00-17:00",6.22E+11,,33,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-05-03
delete,360qqgvh-a97d08db8d5f40ee8819cf01103542ea,Pecel Lele Lamongan,-6.12047,106.73014,-6.12029,106.7303,Food Market-Stall,,,,187,Jalan Kapuk Kamal Raya,11820,,DKI Jakarta,Jakarta,Kali Deres,2022-03-28
delete,360qqgvh-858a4bf3964f72d3e9a4a600b02b63fd,Pisang O Original,-6.10925,106.74088,-6.10922,106.74103,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-09-12
delete,360qqgvj-4cd15b2fdbcbff6606f40e36e7ff24db,Plumandblum,-6.11114,106.7419,-6.11122,106.74183,Children's Apparel,"Monday-Sunday, 10:00-21:00",6.28E+12,,71,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta,Penjaringan,2025-02-07
delete,360qqgvk-7ec5a57ca0d4d6ea1e337498643843b9,Pusat Bir Pantai Indah Kapuk,-6.09373,106.74998,-6.09365,106.75,Wholesale Store,,6.28E+12,,18,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2024-10-06
delete,360qqgvk-d17367dae957fa679b5444167ec4463e,Rigby's,-6.10484,106.74114,-6.10483,106.74107,Coffee-Tea,,6.28E+12,,25,Jalan Pantai Indah Kapuk Boulevard,14470,,DKI Jakarta,Jakarta,Penjaringan,2022-09-09
delete,360qqgvk-e64da93886882b228f8864e71847f537,Roku Bento,-6.1071395,106.7407067,-6.10702,106.74037,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-04-09
delete,360qqgvh-6714ac2799445a6aa2c72f841ddcc8b5,Ruyi Vegetarian,-6.1123,106.74239,-6.11215,106.7425,Restaurant,"Monday-Sunday, 10:00-22:00",6.28E+12,,,Jalan Marina Indah,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-07-20
delete,360qqgvj-23e8e928e5acf368d844ca0a8b84d5b3,Siomay Andi,-6.11222,106.75435,-6.11205,106.75404,Cafeteria,,,,,Jalan Pantai Indah Utara 3,14460,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-04-21
delete,360qqgvm-b1279fb45b3ff1503f782b8b1b8c8055,Synkronii Piano Music Studio,-6.0942564,106.7431705,-6.09424,106.74313,Live Entertainment-Music,,,,,The Golf Island Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-09-14
delete,360qqgvm-e07d552f198f005ddc4b8fca6cb119c2,The Brassey Club House Pik,-6.112325949,106.7499362,-6.11246,106.74995,Restaurant,"Monday-Sunday, 10:00-22:00",6.28E+12,,1,Jalan Marina Indah,14470,,DKI Jakarta,Jakarta,Penjaringan,2024-12-17
delete,360qqgvm-1444cb269c0ccf10f40e8a85b4798d88,The Winemafia Pik,-6.09657,106.75035,-6.09643,106.75039,Wholesale Store,,6.28E+11,6.28E+11,23,Jalan Pulau Maju Bersama,14470,,DKI Jakarta,Jakarta,Penjaringan,2024-10-13
delete,360qqgvh-2d4407e190744c76ae72a62160976da2,Tim Ho Wan,-6.11074,106.74013,-6.11045,106.74033,Casual Dining,"Monday-Sunday, 10:00-21:00",6.22E+11,,2,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta,Penjaringan,2022-04-17
delete,360qqgvh-010abbe277e63a04d81fc90d5e8967fe,Toko Subagyo,-6.12117,106.73061,-6.12083,106.73086,Convenience Store,"Monday-Sunday, 07:00-23:00",,,4,Jalan Kapuk Kamal Raya,11820,,DKI Jakarta,Jakarta Barat,Kali Deres,2022-09-13
delete,360qqgvm-e030098272da77f16e4ec7ee4e4e8b19,Unboxing Store,-6.09329,106.75007,-6.09346,106.75002,Specialty Store,"Monday-Sunday, 09:00-21:00",,,,The Golf Island Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2023-12-02
delete,360qqgvh-8de90f804975718556505d3f429dced8,Vista Education Pik (Konsultan Pendidikan),-6.109457951,106.7399445,-6.10953,106.73983,Management and Consulting Services,,,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2023-10-18
delete,360qqgvk-f623580659aa09b2687b8851ecf6562b,Yummykitchen Pantai Indah Kapuk,-6.101978204,106.738552,-6.1021,106.73861,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Garden House,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-02-14
delete,360qqgvk-f2d5cadc8f03091b1fd5f97b91900e28,Zkteco Indonesia,-6.102527071,106.7405259,-6.10301,106.7406,Locksmiths and Security Systems Services,,6.22E+11,,,Jalan Pantai Indah Kapuk Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-01-24
realtime,CVA0A0B11D20LC5LJLEP3GL2602PA,Atm Bca,-6.108919262,106.7401399,-6.108919262,106.7401399,ATM,,,1500888,,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
new,JVA0A0F11T20RO2L0K2POGI2602PA,Hermanto,-6.1030381,106.7417695,-6.1030381,106.7417695,Business Service,"Monday-Sunday, 08:00-17:00",,,,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
new,MVA0A0V11J20RYPL8ZXPQGA2602PA,Pt East Star Power Genset,-6.089845,106.7433083,-6.089845,106.7433083,Business Service,"Monday-Sunday, 08:00-17:00",,,,Jalan Pantai Indah Kapuk,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
realtime,9VA0A0F11C20YS3L6GGPKGI2602PA,Atm Panin,-6.118965207,106.7297639,-6.118965207,106.7297639,ATM,"Monday-Sunday, 00:00-23:59",,,,Jalan Kamal Muara,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
new,YVA0A0K11S20YCDLVHFP8GY2602PA,Pt Mitralestari,-6.112555,106.74858,-6.112555,106.74858,Business Service,"Monday-Sunday, 08:00-17:00",,,C/24,Jalan Ebony Golf Raya,14470,DKI Jakarta,Jakarta Utara,Penjaringan,Kamal Muara,
delete,360qqgvm-d586fed03c8680a5a14715b2982ead1a,Kopi Konnichiwa,-6.09478,106.7437,-6.09483,106.74372,Coffee Shop,"Monday-Sunday, 07:30-22:00",6280000000000,,,The Piano,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-07-15
delete,360qqgvh-bade054983ef9e2fe0ff9ff1ad531dd0,Santo Dental Pik,-6.1113,106.74302,-6.11119,106.7431,Dentist-Dental Office,,,,,Town House Cordoba,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-10-03
delete,360qqgvk-b063176a1dc1c3106d5cf511aeab7bd2,Kinetic Farm Pik,-6.09034,106.74189,-6.09041,106.74186,Florist,"Monday-Friday, 10:00-18:00, Saturday-Sunday, 08:00-18:00",6290000000000,,,The Golf Island Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-10-22
delete,360qqgvk-950a5526b1d6eab8a188412bcc5c323d,Genbu,-6.0913908,106.7411019,-6.0913,106.74118,Restaurant,"Monday-Sunday, 11:00-22:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2023-03-11
new,360qqgvk-167cc260e91b17fcc920be9820edaf41,Karlea Massageholic,-6.0949883,106.7390131,-6.09504,106.7391,Wellness Center and Services,"Monday-Sunday, 09:00-23:00",,6290000000000,3,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,
delete,360qqgvk-941203a9cc69545a1c52e171057e604a,RM Sederhana Baru,-6.10353,106.74145,-6.10359,106.74159,Casual Dining,,6290000000000,,163,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta,Penjaringan,2024-03-18
delete,360qqgvh-a2a42ed4e5bd53b9773b01f079e91171,Shabu-Shabu On-Yasai 温野菜,-6.109006,106.7400155,-6.10897,106.7398,Restaurant,"Monday-Sunday, 10:00-22:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2021-09-05
delete,360qqgvh-f36f44ce954f6b630abc9c798018b5d9,Osaka Food Ho Pik,-6.11043,106.739,-6.11019,106.73903,Restaurant,"Monday-Friday, 07:30-17:00",,6280000000000,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-05-14
delete,360qqgvk-70083382f40e02f373596c767eab9b9b,Soto Tangkar Restaurant,-6.10367,106.74128,-6.10366,106.74124,Restaurant,"Monday, 11:00-19:00, Tuesday, 10:00-21:00, Wednesday, 10:00-21:00, Thursday, 10:00-21:00, Friday, 10:00-21:00, Saturday, 10:00-21:00, Sunday, 11:00-19:00",,,21,Jalan Pantai Indah Kapuk Fresh Market,14470,,DKI Jakarta,Jakarta,Penjaringan,2023-06-20
new,360qqgvk-1accc1148f23de642e1c1ae279027441,Sushi Hiro Batavia Cove Pik,-6.089867129,106.7407115,-6.08991,106.74084,Restaurant,"Monday-Sunday, 10:00-22:00",6280000000000,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,
delete,360qqgvh-e5f03d2a4d034d4dadd303f27e4d8beb,Guess Accessories,-6.108696282,106.7408071,-6.10867,106.74094,Clothing and Accessories,"Monday-Sunday, 10:00-11:00",622000000000,,,Jalan Pantai Indah Utara I,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2017-09-30
delete,360qqgvj-cdfa981bdb325c49bc0fb805553015fb,Nana Eyebrow Beauty Indonesia,-6.1122473,106.746422,-6.11245,106.74623,Hair and Beauty,"Monday-Saturday, 09:30-19:00",,,17,Jalan Marina Raya 2,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2019-03-23
delete,360jx7ps-e449586b75020b570a9452244f31438c,Corner Kopitiam P.I.K.,-6.11288,106.74359,-6.11274,106.74363,Coffee Shop,"Monday-Sunday, 08:00-23:59",622000000000,,,Jalan Marina Indah,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-08-17
delete,360qqgvj-44062cd8c7480b0c7c72c714eff4e622,Waterboom Jakarta 1,-6.112974,106.74925,-6.11305,106.74926,Convention-Exhibition Center,"Monday-Sunday, 09:00-17:00",,,,Jalan Marina Raya 2,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2021-06-12
delete,360qqgvj-bd017eff4e614ee5bab64b79d60915fd,The Golf View Restaurant PIK,-6.112690148,106.7449951,-6.11256,106.74496,Convention-Exhibition Center,"Monday-Sunday, 05:00-20:00",,,,Jalan Marina Raya 2,14470,DKI Jakarta,Jakarta,Penjaringan,,2026-01-20
delete,360qqgvm-fa8f49382729133f463d7747cb421e08,Canvas Living,-6.093597511,106.7512351,-6.0933,106.75139,Women's Apparel,"Monday-Sunday, 10:00-22:00",,,,Jalan Warakas,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-11-08
delete,360qqgvk-850de1068e9949ddf762d8723ab71cae,Nasi Galunggung,-6.103023402,106.7413571,-6.10302,106.74062,Restaurant,"Monday-Friday, 07:15-13:00, Saturday-Sunday, 07:15-13:30",,,,Jalan Pantai Indah Kapuk Boulevard,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2018-08-25
new,360qqgvk-427d3fa68b77f861653189c06a0aed0c,Hunan Mifen,-6.1042454,106.7415959,-6.10436,106.74186,Restaurant,"Monday-Sunday, 11:00-22:00",,,,Jalan Kenari Golf 3,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,
new,360qqgvk-300966d0bc4c4395bec728ec2303ccc5,Bihun Bebek Ahuat,-6.10352,106.74169,-6.1036,106.74168,Restaurant,"Monday-Friday, 06:30-13:15, Saturday-Sunday, 06:30-13:30","+6281297469062,+6281369562335",,,Jalan Pantai Indah Kapuk Fresh Market Pik,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,
delete,360qqgvh-45d9d1dc0f83c6b3fa9e15ef2da8f4c5,Pursuit English,-6.11242,106.74104,-6.1123,106.741,School,"Monday-Sunday, 10:00-22:00",628000000000,,,Jade Golf I,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-06-15
delete,360qqgvj-70821c66be414fde83ad291f0ce566e0,Celebrity Facial Family Massage Spa,-6.1119,106.74699,-6.11178,106.74697,Wellness Center and Services,"Monday-Sunday, 08:00-21:00",622000000000,,,Jalan Ebony Golf Raya,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-07-28
delete,360qqgvk-ee9e6413827cfd4fd4e6f7e5f7b780b8,Nagata Dental Pik,-6.092758827,106.7434227,-6.0926,106.7431,Dentist-Dental Office,"Monday-Sunday, 09:00-21:00",,,,Orchestra Beach,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-04-12
delete,360qqgvk-f628b503894360355dff9c60997e37d2,Lumos Coffee,-6.10714,106.74071,-6.10702,106.74037,Coffee Shop,,,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2026-01-11
delete,360qqgvh-b8fd1ce74ce64fc182a10691d987f17a,Coffee with Me,-6.1122191,106.7471854,-6.11223,106.74723,Coffee Shop,"Monday-Sunday, 09:00-22:00",622000000000,,,Jalan Ebony Golf Raya,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2026-02-14
delete,360qqgvh-23b990a73aa89d0da676143ece6d2591,Elevatione Aesthetic and Wellness,-6.1107512,106.7406629,-6.1106,106.7408,Hair and Beauty,"Monday-Sunday, 10:00-22:00",,,,Jalan Marina Indah,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-11-19
delete,360qqgvm-8c669441d8704ef5cf302f2f4d121284,Fontana Golf Island,-6.09254,106.74635,-6.09245,106.74638,Therapist,"Monday-Sunday, 09:00-21:00",,,,Jalan Pantai Indah Kapuk,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-06-22
delete,360qqgvm-f3c317fd49915ae038b0e843c56bb9a9,Beautyct Clinic,-6.10519,106.75569,-6.10512,106.75565,Hair and Beauty,"Monday-Sunday, 10:00-18:00",62816386888,,1c,Jalan Layar Permai 9,14460,,DKI Jakarta,Jakarta,Penjaringan,2023-08-07
delete,360qqgvj-32c760369fdbaf8b1f230f10a1092bdc,Allganic Salad,-6.11206,106.74742,-6.11224,106.74737,Food-Beverage Specialty Store,"Monday-Sunday, 09:30-19:30",,,,Jalan Ebony Golf Raya,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2022-09-14
delete,3601r4ve-727d81600a4401db597e1d078a389b02,Green Family Relaxation,-6.112141222,106.7461051,-6.11117,106.74178,Therapist,"Monday-Sunday, 09:00-22:00",6280000000000,,2,Jalan Marina Raya,14470,,DKI Jakarta,Jakarta Utara,Penjaringan,2025-07-30
delete,360qqgvm-2799013ada03b54fac90795b8d699dc3,Jual Telor Ayam Negri,-6.10747,106.75196,-6.10739,106.75194,Food-Beverage Specialty Store,,,,,Jalan Layar Permai 2B,14460,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-03-19
delete,360qqgvm-e88c043f20beaf6963569d516f4d4909,Tosha Food,-6.10582,106.75501,-6.10588,106.75504,Food-Beverage Specialty Store,,,,,Jalan Layar Permai VIII,14460,,DKI Jakarta,Jakarta Utara,Penjaringan,2024-09-07
